timestamp,model,batch_size,input_tokens,output_tokens,total_tokens,status,error
2026-07-21 01:33:52,gpt-4o-mini-2024-07-18,8,2090,421,2511,OK,
2026-07-21 01:33:59,gpt-4o-mini-2024-07-18,8,2051,442,2493,OK,
2026-07-21 01:34:08,gpt-4o-mini-2024-07-18,8,2090,427,2517,OK,
2026-07-21 01:34:16,gpt-4o-mini-2024-07-18,8,2030,429,2459,OK,
2026-07-21 01:34:24,gpt-4o-mini-2024-07-18,8,2032,427,2459,OK,
2026-07-21 01:34:33,gpt-4o-mini-2024-07-18,8,2073,433,2506,OK,
2026-07-21 01:34:42,gpt-4o-mini-2024-07-18,8,2103,444,2547,OK,
2026-07-21 01:34:57,gpt-4o-mini-2024-07-18,8,1978,416,2394,OK,
2026-07-21 01:35:05,gpt-4o-mini-2024-07-18,8,2004,424,2428,OK,
2026-07-21 01:35:12,gpt-4o-mini-2024-07-18,8,2006,428,2434,OK,
2026-07-21 01:35:19,gpt-4o-mini-2024-07-18,8,1940,439,2379,OK,
2026-07-21 01:35:26,gpt-4o-mini-2024-07-18,8,2198,425,2623,OK,
2026-07-21 01:35:33,gpt-4o-mini-2024-07-18,8,2219,420,2639,OK,
2026-07-21 01:35:41,gpt-4o-mini-2024-07-18,8,2245,421,2666,OK,
2026-07-21 01:35:48,gpt-4o-mini-2024-07-18,8,2144,427,2571,OK,
2026-07-21 01:35:54,gpt-4o-mini-2024-07-18,8,2008,425,2433,OK,
2026-07-21 01:36:01,gpt-4o-mini-2024-07-18,8,1994,432,2426,OK,
2026-07-21 01:36:08,gpt-4o-mini-2024-07-18,8,1961,419,2380,OK,
2026-07-21 01:36:15,gpt-4o-mini-2024-07-18,8,2037,427,2464,OK,
2026-07-21 01:36:23,gpt-4o-mini-2024-07-18,8,1906,430,2336,OK,
2026-07-21 01:36:30,gpt-4o-mini-2024-07-18,8,1899,425,2324,OK,
2026-07-21 01:36:40,gpt-4o-mini-2024-07-18,8,1957,423,2380,OK,
2026-07-21 01:36:47,gpt-4o-mini-2024-07-18,8,1926,433,2359,OK,
2026-07-21 01:36:55,gpt-4o-mini-2024-07-18,8,1962,434,2396,OK,
2026-07-21 01:37:03,gpt-4o-mini-2024-07-18,8,2032,422,2454,OK,
2026-07-21 01:37:11,gpt-4o-mini-2024-07-18,8,1946,428,2374,OK,
2026-07-21 01:37:20,gpt-4o-mini-2024-07-18,8,2132,437,2569,OK,
2026-07-21 01:37:27,gpt-4o-mini-2024-07-18,8,2129,432,2561,OK,
2026-07-21 01:37:34,gpt-4o-mini-2024-07-18,8,2051,441,2492,OK,
2026-07-21 01:37:41,gpt-4o-mini-2024-07-18,8,2077,428,2505,OK,
2026-07-21 01:37:49,gpt-4o-mini-2024-07-18,8,2023,437,2460,OK,
2026-07-21 01:37:57,gpt-4o-mini-2024-07-18,8,1955,442,2397,OK,
2026-07-21 01:38:05,gpt-4o-mini-2024-07-18,8,1884,436,2320,OK,
2026-07-21 01:38:13,gpt-4o-mini-2024-07-18,8,2015,427,2442,OK,
2026-07-21 01:38:20,gpt-4o-mini-2024-07-18,8,2011,433,2444,OK,
2026-07-21 01:38:26,gpt-4o-mini-2024-07-18,8,2095,420,2515,OK,
2026-07-21 01:38:32,gpt-4o-mini-2024-07-18,8,2060,415,2475,OK,
2026-07-21 01:38:38,gpt-4o-mini-2024-07-18,8,2695,421,3116,OK,
2026-07-21 01:38:46,gpt-4o-mini-2024-07-18,8,2120,431,2551,OK,
2026-07-21 01:38:52,gpt-4o-mini-2024-07-18,8,2166,434,2600,OK,
2026-07-21 01:38:59,gpt-4o-mini-2024-07-18,8,2024,430,2454,OK,
2026-07-21 01:39:06,gpt-4o-mini-2024-07-18,8,1837,440,2277,OK,
2026-07-21 01:39:13,gpt-4o-mini-2024-07-18,8,1838,426,2264,OK,
2026-07-21 01:39:19,gpt-4o-mini-2024-07-18,8,1904,438,2342,OK,
2026-07-21 01:39:32,gpt-4o-mini-2024-07-18,8,1927,429,2356,OK,
2026-07-21 01:39:40,gpt-4o-mini-2024-07-18,8,1895,438,2333,OK,
2026-07-21 01:39:46,gpt-4o-mini-2024-07-18,8,1932,435,2367,OK,
2026-07-21 01:39:53,gpt-4o-mini-2024-07-18,8,1890,428,2318,OK,
2026-07-21 01:39:59,gpt-4o-mini-2024-07-18,8,2013,436,2449,OK,
2026-07-21 01:40:07,gpt-4o-mini-2024-07-18,8,1995,424,2419,OK,
2026-07-21 01:40:15,gpt-4o-mini-2024-07-18,8,2043,432,2475,OK,
2026-07-21 01:40:22,gpt-4o-mini-2024-07-18,8,1888,421,2309,OK,
2026-07-21 01:40:29,gpt-4o-mini-2024-07-18,8,1871,425,2296,OK,
2026-07-21 01:40:36,gpt-4o-mini-2024-07-18,8,2110,421,2531,OK,
2026-07-21 01:40:42,gpt-4o-mini-2024-07-18,8,2249,413,2662,OK,
2026-07-21 01:40:52,gpt-4o-mini-2024-07-18,8,2061,416,2477,OK,
2026-07-21 01:40:58,gpt-4o-mini-2024-07-18,8,2328,415,2743,OK,
2026-07-21 01:41:05,gpt-4o-mini-2024-07-18,8,2237,420,2657,OK,
2026-07-21 01:41:12,gpt-4o-mini-2024-07-18,8,2537,419,2956,OK,
2026-07-21 01:41:18,gpt-4o-mini-2024-07-18,8,2353,442,2795,OK,
2026-07-21 01:41:25,gpt-4o-mini-2024-07-18,8,2335,418,2753,OK,
2026-07-21 01:41:31,gpt-4o-mini-2024-07-18,8,2455,424,2879,OK,
2026-07-21 01:41:37,gpt-4o-mini-2024-07-18,8,2286,426,2712,OK,
2026-07-21 01:41:44,gpt-4o-mini-2024-07-18,8,2139,424,2563,OK,
2026-07-21 01:41:51,gpt-4o-mini-2024-07-18,8,2287,424,2711,OK,
2026-07-21 01:41:57,gpt-4o-mini-2024-07-18,8,2291,418,2709,OK,
2026-07-21 01:42:03,gpt-4o-mini-2024-07-18,8,2191,419,2610,OK,
2026-07-21 01:42:10,gpt-4o-mini-2024-07-18,8,2341,415,2756,OK,
2026-07-21 01:42:16,gpt-4o-mini-2024-07-18,8,2377,415,2792,OK,
2026-07-21 01:42:23,gpt-4o-mini-2024-07-18,8,2466,417,2883,OK,
2026-07-21 01:42:30,gpt-4o-mini-2024-07-18,8,2205,421,2626,OK,
2026-07-21 01:42:37,gpt-4o-mini-2024-07-18,8,2242,417,2659,OK,
2026-07-21 01:42:44,gpt-4o-mini-2024-07-18,8,2190,417,2607,OK,
2026-07-21 01:42:50,gpt-4o-mini-2024-07-18,8,2130,410,2540,OK,
2026-07-21 01:42:59,gpt-4o-mini-2024-07-18,8,2178,425,2603,OK,
2026-07-21 01:43:05,gpt-4o-mini-2024-07-18,8,2256,420,2676,OK,
2026-07-21 01:43:11,gpt-4o-mini-2024-07-18,8,2206,422,2628,OK,
2026-07-21 01:43:18,gpt-4o-mini-2024-07-18,8,2209,431,2640,OK,
2026-07-21 01:43:26,gpt-4o-mini-2024-07-18,8,2281,422,2703,OK,
2026-07-21 01:43:34,gpt-4o-mini-2024-07-18,8,1927,425,2352,OK,
2026-07-21 01:43:41,gpt-4o-mini-2024-07-18,8,2373,429,2802,OK,
2026-07-21 01:43:49,gpt-4o-mini-2024-07-18,8,2089,442,2531,OK,
2026-07-21 01:43:56,gpt-4o-mini-2024-07-18,8,1938,413,2351,OK,
2026-07-21 01:44:03,gpt-4o-mini-2024-07-18,8,2009,417,2426,OK,
2026-07-21 01:44:11,gpt-4o-mini-2024-07-18,8,1927,407,2334,OK,
2026-07-21 01:44:18,gpt-4o-mini-2024-07-18,8,2015,420,2435,OK,
2026-07-21 01:44:25,gpt-4o-mini-2024-07-18,8,1940,432,2372,OK,
2026-07-21 01:44:34,gpt-4o-mini-2024-07-18,8,2109,421,2530,OK,
2026-07-21 01:44:40,gpt-4o-mini-2024-07-18,8,2126,418,2544,OK,
2026-07-21 01:44:47,gpt-4o-mini-2024-07-18,8,1979,413,2392,OK,
2026-07-21 01:44:53,gpt-4o-mini-2024-07-18,8,2035,423,2458,OK,
2026-07-21 01:45:00,gpt-4o-mini-2024-07-18,8,1959,432,2391,OK,
2026-07-21 01:45:09,gpt-4o-mini-2024-07-18,8,1975,421,2396,OK,
2026-07-21 01:45:16,gpt-4o-mini-2024-07-18,8,1877,425,2302,OK,
2026-07-21 01:45:23,gpt-4o-mini-2024-07-18,8,2035,428,2463,OK,
2026-07-21 01:45:29,gpt-4o-mini-2024-07-18,8,1956,413,2369,OK,
2026-07-21 01:45:42,gpt-4o-mini-2024-07-18,8,2076,420,2496,OK,
2026-07-21 01:45:49,gpt-4o-mini-2024-07-18,8,1954,417,2371,OK,
2026-07-21 01:45:56,gpt-4o-mini-2024-07-18,8,2131,422,2553,OK,
2026-07-21 01:46:03,gpt-4o-mini-2024-07-18,8,2152,421,2573,OK,
2026-07-21 01:46:09,gpt-4o-mini-2024-07-18,8,2119,422,2541,OK,
2026-07-21 01:46:17,gpt-4o-mini-2024-07-18,8,2372,419,2791,OK,
2026-07-21 01:46:27,gpt-4o-mini-2024-07-18,8,2328,427,2755,OK,
2026-07-21 01:46:33,gpt-4o-mini-2024-07-18,8,2039,422,2461,OK,
2026-07-21 01:46:39,gpt-4o-mini-2024-07-18,8,2114,414,2528,OK,
2026-07-21 01:46:45,gpt-4o-mini-2024-07-18,8,2148,418,2566,OK,
2026-07-21 01:46:51,gpt-4o-mini-2024-07-18,8,2030,424,2454,OK,
2026-07-21 01:46:58,gpt-4o-mini-2024-07-18,8,2102,421,2523,OK,
2026-07-21 01:47:05,gpt-4o-mini-2024-07-18,8,1967,431,2398,OK,
2026-07-21 01:47:11,gpt-4o-mini-2024-07-18,8,2213,407,2620,OK,
2026-07-21 01:47:17,gpt-4o-mini-2024-07-18,8,2082,410,2492,OK,
2026-07-21 01:47:24,gpt-4o-mini-2024-07-18,8,2094,430,2524,OK,
2026-07-21 01:47:31,gpt-4o-mini-2024-07-18,8,2066,421,2487,OK,
2026-07-21 01:47:37,gpt-4o-mini-2024-07-18,8,1918,425,2343,OK,
2026-07-21 01:47:43,gpt-4o-mini-2024-07-18,8,2150,415,2565,OK,
2026-07-21 01:47:53,gpt-4o-mini-2024-07-18,8,2116,421,2537,OK,
